Name,Year,Genre,Budget,Duration,Rating,Language,Industry
Aadavari Matalaku Ardhalu Verule,2007,"Comedy ,Drama ,Romance",2100000,157,7.4,Telugu,Tollywood
Doodhwali,2007,Drama,1400000,140,6.3,Hindi,Bollywood
Shankardada Zindabad,2007,Comedy,1400000,152,5.2,Telugu,Tollywood
Kuch Naa Kaho,2003,"Drama ,Romance",1400000,169,5.4,Hindi,Bollywood
Madhoshi,2004,"Musical ,Mystery ,Drama ,Romance",84000,122,4.6,Hindi,Bollywood
Anasuya,2007,"Mystery ,Crime ,Thriller",1400000,139,7.3,Telugu,Tollywood
Thoda Pyaar Thoda Magic,2008,"Comedy ,Drama ,Family ,Fantasy ,Romance",2800000,145,4.9,Hindi,Bollywood
Dulhan Hum Le Jayenge,2000,"Comedy ,Drama ,Romance",1400000,158,5.0,Hindi,Bollywood
Return of Hanuman,2007,"Action ,Adventure ,Animation ,Family",1400000,110,7.0,Hindi,Bollywood
Armaan,2003,"Drama ,Family ,Romance",1400000,158,5.2,Hindi,Bollywood
Saravana,2006,"Action ,Romance",1400000,140,5.0,Tamil,Kollywood
Pyaar Ishq Aur Mohabbat,2001,"Musical ,Drama ,Romance",1400000,140,4.0,Hindi,Bollywood
Deewane,2000,"Action ,Romance",1400000,164,4.7,Hindi,Bollywood
Devki,2001,Drama,140000,139,4.2,Other Language,Other-wood
Mehbooba,2008,"Drama ,Romance",1400000,163,3.5,Hindi,Bollywood
Dil Maange More!!!,2004,"Musical ,Family ,Romance",1400000,123,5.1,Hindi,Bollywood
Naadodigal,2009,"Action ,Comedy ,Drama ,Family ,Thriller",700000,161,7.6,Tamil,Kollywood
Hatya: The Murder,2004,"Action ,Crime ,Drama ,Fantasy",1400000,131,4.4,Hindi,Bollywood
Praja,2001,Action,1400000,178,3.7,Malayalam,Mollywood
Kalisundam Raa,2000,Drama,700000,156,7.2,Telugu,Tollywood
Pinjar: Beyond Boundaries...,2003,Drama,1400000,188,8.0,Hindi,Bollywood
One Two Three,2008,"Comedy ,Crime",1400000,135,5.2,Hindi,Bollywood
Cape Karma,2007,"Mystery ,Drama ,Thriller",1400000,90,4.4,English,Hollywood
Narasimham,2000,"Action ,Drama",1400000,175,7.5,Malayalam,Mollywood
Kireedam,2007,"Action ,Drama",1400000,156,6.6,Tamil,Kollywood
Paagalpan,2001,Romance,1400000,146,6.6,Hindi,Bollywood
Sinbad: Beyond the Veil of Mists,2000,"Action ,Animation",30000000,85,4.9,English,Hollywood
Albela,2001,"Drama ,Romance",1400000,145,3.7,Hindi,Bollywood
C Kkompany,2008,"Comedy ,Drama ,Thriller",1400000,127,5.4,Hindi,Bollywood
Hathyar: Face to Face with Reality,2002,"Action ,Crime ,Drama ,Thriller",1400000,140,5.7,Hindi,Bollywood
Matrubhoomi: A Nation Without Women,2003,Drama,1400000,99,7.7,Hindi,Bollywood
Main Hoon Kunwari Dulhan,2001,"Drama ,Thriller",1400000,127,6.3,Hindi,Bollywood
Hiya Diya Niya,2000,"Drama ,Romance",1400000,140,8.4,Other Language,Other-wood
Pandavar Bhoomi,2001,"Drama ,Family",1400000,150,7.1,Tamil,Kollywood
Vallavan,2006,"Romance ,Thriller",1400000,118,4.6,Tamil,Kollywood
Pyaar Ke Side Effects,2006,"Comedy ,Drama ,Romance",630000,132,6.7,Hindi,Bollywood
Jeena Sirf Merre Liye,2002,Romance,1400000,137,4.5,Hindi,Bollywood
Aaru,2005,"Action ,Thriller",1400000,168,5.6,Tamil,Kollywood
Apna Sapna Money Money,2006,"Musical ,Comedy ,Romance",1400000,134,5.2,Hindi,Bollywood
Sullan,2004,"Action ,Crime ,Drama",1400000,138,3.2,Tamil,Kollywood
Rishtey,2002,"Action ,Drama",1400000,164,4.6,Hindi,Bollywood
Raaj,2009,"Action ,Drama ,Romance",1400000,146,7.1,Kannada,Sandalwood
Khabardaar,2005,"Comedy ,Thriller",1400000,140,7.3,Other Language,Other-wood
We R Friends,2006,Drama,1400000,110,5.9,Hindi,Bollywood
Kunwara,2000,"Comedy ,Drama ,Romance",1400000,134,5.1,Hindi,Bollywood
Janasheen,2003,"Musical ,Action ,Drama",1400000,162,2.9,Hindi,Bollywood
16-Dec,2002,"Action ,Thriller",1400000,158,6.9,Hindi,Bollywood
'D',2005,"Crime ,Drama ,Thriller",1400000,107,6.8,Hindi,Bollywood
"Good Boy, Bad Boy",2007,"Musical ,Comedy ,Romance",1400000,115,3.7,Hindi,Bollywood
Yun Hota Toh Kya Hota,2006,Drama,1400000,115,6.7,Hindi,Bollywood
Kya Yehi Pyaar Hai,2002,"Drama ,Romance",1400000,145,3.8,Hindi,Bollywood
Vyabari,2007,"Musical ,Drama ,Romance",140000,140,3.4,Tamil,Kollywood
Sabhash,2000,Thriller,1400000,140,6.5,Tamil,Kollywood
My Friend Ganesha,2007,Animation,1400000,190,4.5,Hindi,Bollywood
Mugavari,2000,"Drama ,Romance",700000,156,7.2,Tamil,Kollywood
Barah Aana,2009,"Comedy ,Crime ,Drama",560000,97,6.8,Hindi,Bollywood
Dharti Kahe Pukar Ke,2006,Action,1400000,140,6.3,Other Language,Other-wood
My Brother... Nikhil,2005,"Drama ,Sport",1400000,120,7.3,English,Hollywood
Aaja Nachle,2007,"Drama ,Family ,Music ,Romance",1400000,137,6.3,Hindi,Bollywood
Laado,2000,"Drama ,Romance",150000,155,7.1,Other Language,Other-wood
Chandni Bar,2001,"Crime ,Drama",175000,150,7.6,Hindi,Bollywood
Anandha Thandavam,2009,Romance,1400000,140,4.4,Tamil,Kollywood
Dhire Dhire Prema Hela,2009,Romance,1400000,140,6.3,Other Language,Other-wood
Sneha,2001,Drama,1400000,140,6.3,Malayalam,Mollywood
Happy Days,2007,Drama,420000,153,7.9,Telugu,Tollywood
Dil Pardesi Ho Gayaa,2003,"Drama ,Romance",1400000,150,4.8,Hindi,Bollywood
Main Aisa Hi Hoon,2005,"Musical ,Drama ,Family",1400000,162,4.7,Hindi,Bollywood
Life Partner,2009,"Comedy ,Drama ,Romance",1400000,138,5.2,Hindi,Bollywood
Bangali Babu,2002,Drama,1400000,101,6.8,Other Language,Other-wood
Jajantaram Mamantaram,2003,"Action ,Comedy ,Family ,Fantasy",1400000,122,5.7,Hindi,Bollywood
Chhupa Rustam: A Musical Thriller,2001,"Musical ,Drama ,Romance ,Thriller",1400000,127,4.5,Hindi,Bollywood
Andhrudu,2005,"Action ,Drama",1400000,155,6.5,Telugu,Tollywood
Arya,2004,"Action ,Drama ,Romance",1400000,151,7.8,Telugu,Tollywood
Dongala Bandi,2008,Comedy,1400000,140,5.8,Telugu,Tollywood
Rules: Pyaar Ka Superhit Formula,2003,"Comedy ,Romance",1400000,140,6.5,Hindi,Bollywood
Sur: The Melody of Life,2002,"Musical ,Drama ,Romance",1400000,140,6.4,Hindi,Bollywood
Mitti Wajaan Maardi,2007,"Drama ,Romance",1400000,154,5.9,Other Language,Other-wood
Dum Dum Dum,2001,"Comedy ,Romance",1400000,151,7.1,Telugu,Tollywood
Inteqam: The Perfect Game,2004,"Action ,Thriller",1400000,127,5.3,Hindi,Bollywood
Thenali,2000,"Comedy ,Drama",1400000,164,7.5,Tamil,Kollywood
Sainika,2002,"Action ,Drama",1400000,150,7.0,Kannada,Sandalwood
Sheela I Love You,2001,Thriller,1400000,140,6.3,Hindi,Bollywood
Elaan,2005,"Action ,Thriller",1400000,159,4.4,Hindi,Bollywood
Farz,2001,"Action ,Thriller",1400000,140,4.3,Hindi,Bollywood
Kaali Topi Lal Rumaal,2000,"Action ,Crime ,Drama",1400000,140,6.8,Hindi,Bollywood
Saawan... The Love Season,2006,"Drama ,Fantasy ,Romance",1400000,123,2.2,Hindi,Bollywood
Rajamanikyam,2005,"Action ,Comedy",1400000,126,7.7,Malayalam,Mollywood
Runway,2004,"Action ,Comedy ,Thriller",1400000,140,6.6,Malayalam,Mollywood
Pagal Premi,2007,Romance,14000,140,7.1,Other Language,Other-wood
Milana,2007,Romance,1400000,155,7.9,Kannada,Sandalwood
Khan kluay,2006,"Musical ,Adventure ,Animation ,Family",1400000,88,5.9,English,Hollywood
Full 3 Dhamaal,2008,Comedy,1400000,140,5.5,Other Language,Other-wood
Ek Khiladi Ek Haseena,2005,"Comedy ,Crime ,Thriller",1400000,143,5.8,Hindi,Bollywood
Police Force: An Inside Story,2004,"Action ,Crime ,Drama",1400000,138,4.6,Hindi,Bollywood
Sainikudu,2006,Action,3080000,169,5.1,Hindi,Bollywood
Chokher Bali,2003,Drama,1400000,167,6.9,Other Language,Other-wood
Arya 2,2009,"Action ,Comedy",2940000,155,7.3,Telugu,Tollywood
Thirumalai,2003,"Action ,Romance",1218000,169,6.2,Tamil,Kollywood
Tumsa Nahin Dekha,2004,"Musical ,Romance",1400000,128,4.5,Hindi,Bollywood
Shabnam Mausi,2005,Drama,1400000,150,6.2,Hindi,Bollywood
Chori Chori,2003,"Musical ,Comedy ,Drama ,Romance",1400000,135,4.8,Hindi,Bollywood
Astitva,2000,Drama,1400000,109,7.3,Other Language,Other-wood
Viruddh... Family Comes First,2005,"Drama ,Family",1400000,132,7.1,Hindi,Bollywood
Yeh Mohabbat Hai,2002,"Action ,Romance",1400000,140,5.2,Hindi,Bollywood
Dhoondte Reh Jaoge,2009,"Comedy ,Drama",1400000,131,5.6,Hindi,Bollywood
Chor Machaaye Shor,2002,"Action ,Comedy ,Crime ,Drama",1400000,145,4.2,Hindi,Bollywood
Pournami,2006,"Mystery ,Action ,Drama ,Romance",1400000,160,5.8,Telugu,Tollywood
Jo Bole So Nihaal,2005,"Action ,Comedy",1400000,125,3.5,Hindi,Bollywood
Chand Sa Roshan Chehra,2005,Romance,1400000,120,4.9,Hindi,Bollywood
Bhooton Ka Honeymoon,2001,Horror,1400000,140,6.3,Hindi,Bollywood
Shikaar,2004,"Musical ,Action ,Thriller",1400000,140,5.2,Hindi,Bollywood
Gosht Choti Dongraevadhi,2009,Drama,1400000,105,8.3,Other Language,Other-wood
Meri Biwi Ka Jawab Nahin,2004,"Action ,Comedy ,Romance",1400000,150,3.9,Hindi,Bollywood
Anand,2004,"Musical ,Comedy ,Drama ,Romance",210000,180,7.8,Telugu,Tollywood
Tarkieb,2000,"Mystery ,Thriller",1400000,156,5.1,Hindi,Bollywood
Ek: The Power of One,2009,"Action ,Drama ,Thriller",1400000,140,4.8,Hindi,Bollywood
"Road, Movie",2009,"Adventure ,Comedy ,Crime ,Drama",1400000,95,6.8,Hindi,Bollywood
Paying Guests,2009,"Comedy ,Drama",1400000,109,4.2,Hindi,Bollywood
Joru Ka Ghulam,2000,"Comedy ,Drama ,Romance",1400000,169,5.1,Hindi,Bollywood
Shaadi No. 1,2005,Comedy,1400000,129,3.5,Hindi,Bollywood
Laaga Chunari Mein Daag: Journey of a Woman,2007,"Drama ,Family ,Romance",1400000,122,5.3,Hindi,Bollywood
Ab Tumhare Hawale Watan Saathiyo,2004,"Action ,Drama ,War",1400000,193,4.6,Hindi,Bollywood
Ek Niranjan,2009,Action,1400000,150,5.2,Telugu,Tollywood
Paramasivan,2006,"Action ,Thriller",2100000,160,4.3,Tamil,Kollywood
Quick Gun Murugun: Misadventures of an Indian Cowboy,2009,"Action ,Comedy ,Drama ,Western",1400000,97,5.9,English,Hollywood
Gharshana,2004,"Action ,Crime ,Drama ,Thriller",1400000,159,7.3,Telugu,Tollywood
Anji,2004,"Action ,Adventure ,Drama ,Fantasy ,Thriller",3500000,148,5.7,Telugu,Tollywood
Aashiq Banaya Aapne: Love Takes Over,2005,"Drama ,Romance ,Thriller",1400000,115,4.2,Hindi,Bollywood
Sasurbari Zindabad,2000,"Musical ,Drama ,Family",98000,155,6.3,Other Language,Other-wood
Ramji Londonwaley,2005,"Comedy ,Drama ,Family ,Romance",1400000,154,6.7,Hindi,Bollywood
Darwaza,2002,Horror,1400000,84,4.0,Hindi,Bollywood
Student No. 1,2001,"Action ,Crime ,Drama",1400000,130,6.7,Telugu,Tollywood
Malliswari,2004,"Comedy ,Romance",1400000,150,7.7,Telugu,Tollywood
Raja Bhaiya,2003,"Comedy ,Drama",1400000,140,3.8,Hindi,Bollywood
Jai Chiranjeeva,2005,"Action ,Comedy ,Drama",5000000,174,5.8,Telugu,Tollywood
Udhaya,2004,"Action ,Drama ,Thriller",1400000,140,3.8,Tamil,Kollywood
Rahul,2001,Drama,1400000,151,5.5,Hindi,Bollywood
Sagar Alias Jackie: Reloaded,2009,"Action ,Crime",112000,139,5.1,Malayalam,Mollywood
Nana Mama,2006,Comedy,1400000,140,5.7,Other Language,Other-wood
Asambhav,2004,"Action ,Adventure ,Drama",1400000,139,3.4,Hindi,Bollywood
Kuch Tum Kaho Kuch Hum Kahein,2002,"Action ,Drama ,Romance",1400000,171,5.6,Hindi,Bollywood
Manjadikuru,2008,"Drama ,Family",1400000,120,8.1,Malayalam,Mollywood
My Wife's Murder,2005,"Mystery ,Drama ,Thriller",1400000,103,6.2,Hindi,Bollywood
Plan,2004,"Action ,Crime ,Thriller",1400000,149,4.2,Hindi,Bollywood
Pitaah,2002,"Action ,Drama",1400000,126,6.4,Hindi,Bollywood
Dil Vil Pyar Vyar,2002,"Musical ,Drama ,Romance",1400000,150,5.2,Hindi,Bollywood
Ahista Ahista,2006,"Drama ,Romance",1400000,122,7.0,Hindi,Bollywood
Pak Pak Pakaak,2005,"Adventure ,Comedy ,Drama ,Family",1400000,138,7.3,Other Language,Other-wood
Abhiyum Naanum,2008,"Comedy ,Drama ,Family",1400000,147,7.5,Tamil,Kollywood
Mr Ya Miss,2005,"Comedy ,Fantasy",1400000,136,3.6,Hindi,Bollywood
Hawayein,2003,"Drama ,Romance",1400000,176,6.2,Hindi,Bollywood
Kisaan,2009,"Action ,Crime ,Drama ,Thriller",1400000,100,5.4,Hindi,Bollywood
Kedi No. 1,2004,"Action ,Comedy",1400000,140,6.3,Telugu,Tollywood
Simhadriya Simha,2002,"Action ,Drama",1400000,157,8.5,Hindi,Bollywood
Darling,2007,"Drama ,Horror ,Romance ,Thriller",1400000,128,3.8,Hindi,Bollywood
Chithiram Pesuthadi,2006,"Drama ,Romance ,Thriller",175000,148,7.1,Tamil,Kollywood
Nuvvu Naaku Nachchav,2001,"Musical ,Comedy ,Family ,Romance",1400000,184,8.7,Telugu,Tollywood
Badri,2001,"Action ,Sport",1400000,160,6.5,Tamil,Kollywood
Mumbai Express,2005,"Action ,Comedy",350000,152,5.8,Tamil,Kollywood
Pammal K. Sambandam,2002,"Musical ,Comedy",1400000,155,7.1,Tamil,Kollywood
Dil Jo Bhi Kahey...,2005,"Drama ,Romance",980000,144,4.8,English,Hollywood
Love in Singapore,2009,Comedy,1400000,140,2.1,Malayalam,Mollywood
Kitne Door... Kitne Paas,2002,"Comedy ,Romance",1400000,146,4.5,Hindi,Bollywood
Dhool,2003,"Action ,Drama",1400000,180,7.1,Tamil,Kollywood
Chitram,2000,Drama,1400000,140,6.4,Tamil,Kollywood
Kovil,2003,Drama,1400000,148,5.7,Tamil,Kollywood
Foreign Chi Patlin,2008,Drama,1400000,140,5.3,Other Language,Other-wood
Shortkut - The Con Is On,2009,"Comedy ,Drama",1400000,142,3.4,Hindi,Bollywood
Xcuse Me,2003,Comedy,1400000,152,5.7,Hindi,Bollywood
Narasimha,2001,Action,1400000,139,6.3,Tamil,Kollywood
Maharathi,2008,"Mystery ,Crime ,Drama ,Thriller",1400000,114,7.1,Hindi,Bollywood
Dil Dosti Etc,2007,"Comedy ,Crime ,Drama",1400000,112,7.0,Hindi,Bollywood
Nandanam,2002,"Comedy ,Drama ,Romance",1400000,145,7.3,Malayalam,Mollywood
Badhaai Ho Badhaai,2002,"Musical ,Comedy ,Drama",1400000,155,4.4,Hindi,Bollywood
Mera Dil Leke Dekho,2006,"Comedy ,Romance",1400000,140,6.8,Hindi,Bollywood
Aadhar,2002,Drama,1400000,140,5.6,Other Language,Other-wood
Gemini,2002,"Action ,Comedy ,Crime ,Thriller",1400000,150,6.1,Tamil,Kollywood
Dhoom Dadakka,2008,"Comedy ,Crime ,Drama",1400000,128,3.5,Hindi,Bollywood
Poo,2008,Drama,1400000,109,7.1,Tamil,Kollywood
Dombivli Fast,2005,"Drama ,Thriller",1400000,108,8.1,Other Language,Other-wood
Aapko Pehle Bhi Kahin Dekha Hai,2003,"Musical ,Action ,Comedy ,Drama ,Romance",1400000,145,4.8,Hindi,Bollywood
Thanks Maa,2009,"Crime ,Drama",1400000,120,8.0,Hindi,Bollywood
Om Jai Jagadish,2002,"Musical ,Drama",1400000,172,5.5,Hindi,Bollywood
The Perfect Husband,2003,"Comedy ,Romance",1400000,110,6.1,English,Hollywood
Hero,2008,Romance,420000,140,3.4,Telugu,Tollywood
Ee Parakkum Thalika,2001,"Comedy ,Drama ,Romance",1400000,138,7.2,Malayalam,Mollywood
Inspector Garud,2007,"Action ,Comedy",1400000,140,3.9,Malayalam,Mollywood
Haal-e-Dil,2008,"Drama ,Romance",1400000,124,3.4,Hindi,Bollywood
Parzania,2005,"Drama ,History",700000,116,7.7,English,Hollywood
Ab Ke Baras,2002,"Action ,Romance ,Thriller",1400000,140,3.4,Hindi,Bollywood
Men Not Allowed,2006,"Drama ,Romance",1400000,115,3.9,Hindi,Bollywood
Kalyanaraman,2002,"Comedy ,Drama",1400000,126,7.7,Malayalam,Mollywood
Shirdi Sai Baba,2001,"Mystery ,Drama",1400000,150,5.1,Hindi,Bollywood
Krazzy 4,2008,"Comedy ,Crime ,Drama ,Thriller",1400000,110,4.2,Hindi,Bollywood
Hamara Dil Aapke Paas Hai,2000,"Drama ,Romance",1400000,165,5.6,Hindi,Bollywood
Arasu Dharbar,2003,Drama,1400000,164,5.5,Tamil,Kollywood
Hijack,2008,"Action ,Thriller",1400000,117,3.7,Hindi,Bollywood
Athbhutha Dweepu,2005,"Adventure ,Comedy ,Fantasy",1400000,127,5.3,Malayalam,Mollywood
Qatil Chudail,2001,Horror,1400000,96,6.3,Hindi,Bollywood
Yakeen,2005,"Drama ,Thriller",1400000,116,5.1,Hindi,Bollywood
Quality Time,2008,"Comedy ,Drama ,Thriller ,Western",1400000,82,3.8,English,Hollywood
Pyaar Zindagi Hai,2001,"Drama ,Romance ,Thriller",1400000,157,6.6,Hindi,Bollywood
Antaheen,2009,"Drama ,Romance",1400000,120,7.8,Other Language,Other-wood
Yaar Meri Zindagi,2008,"Musical ,Drama ,Family ,Romance",1400000,140,4.8,Hindi,Bollywood
Jagira,2001,"Action ,Crime ,Drama",1400000,139,5.8,Hindi,Bollywood
Nam Naadu,2007,"Mystery ,Action ,Crime ,Drama ,Thriller",1400000,140,4.2,Tamil,Kollywood
Saatchya Aat Gharat,2004,Drama,1400000,140,7.1,Other Language,Other-wood
Padikkathavan,2009,Action,1400000,163,4.9,Tamil,Kollywood
Balu,2005,"Action ,Crime",1400000,169,6.0,Telugu,Tollywood
Mantra,2007,Crime,1400000,140,6.9,Telugu,Tollywood
Vaada Raha... I Promise,2009,Drama,1400000,101,5.5,Hindi,Bollywood
Varsham,2004,"Action ,Comedy ,Romance",1400000,159,7.1,Telugu,Tollywood
Pirate's Blood,2008,"Action ,Horror ,Thriller",1400000,140,4.0,Hindi,Bollywood
Peraanmai,2009,"Action ,Adventure ,Drama",1260000,150,7.1,Tamil,Kollywood
EMI: Liya Hai To Chukana Padega,2008,"Comedy ,Crime ,Drama",1400000,180,4.3,Hindi,Bollywood
Manasunna Maraju,2000,Family,420000,140,6.5,Telugu,Tollywood
Allari Pidugu,2005,"Action ,Drama ,Romance",1400000,171,2.7,Telugu,Tollywood
Hum Ho Gaye Aap Ke,2001,"Musical ,Drama ,Romance",1400000,168,4.1,Hindi,Bollywood
Neninthe,2008,"Action ,Drama",1400000,126,6.7,Telugu,Tollywood
Nanhe Jaisalmer: A Dream Come True,2007,"Comedy ,Drama ,Family",1400000,108,6.0,Hindi,Bollywood
Vaada,2005,"Mystery ,Crime ,Drama ,Thriller",1400000,122,5.6,Hindi,Bollywood
Swapnakoodu,2003,"Comedy ,Drama",1400000,160,6.2,Malayalam,Mollywood
Arjun,2004,Action,2800000,140,6.5,Telugu,Tollywood
Kranti,2002,"Action ,Drama",1400000,142,3.7,Hindi,Bollywood
Be dune saade chaar,2009,Comedy,280000,132,6.9,Other Language,Other-wood
Kismat,2004,"Action ,Drama",1400000,143,3.7,Hindi,Bollywood
Sins,2005,"Drama ,Romance",1400000,138,4.3,Hindi,Bollywood
Okka Magadu,2008,"Action ,Comedy ,Drama",1400000,150,2.1,Telugu,Tollywood
Bawandar,2000,Drama,1400000,125,7.1,Hindi,Bollywood
Bas Ek Pal,2006,"Drama ,Romance",1400000,150,5.9,Hindi,Bollywood
Raghavendra,2003,"Action ,Drama ,Romance ,Thriller",1400000,151,4.9,Telugu,Tollywood
Daddy Cool,2009,Drama,1400000,140,5.0,Malayalam,Mollywood
Peralagan,2004,"Comedy ,Drama ,Romance",1400000,143,6.3,Tamil,Kollywood
Maruthamalai,2007,Action,1400000,165,5.2,Tamil,Kollywood
7 1/2 Phere: More Than a Wedding,2005,"Comedy ,Drama",1400000,136,5.4,Hindi,Bollywood
Jogwa,2009,Drama,1400000,114,8.3,Other Language,Other-wood
"Gallit Gondhal, Dillit Mujra",2009,Comedy,1400000,120,7.6,Hindi,Bollywood
Jay Jay,2003,Romance,1400000,156,5.5,Tamil,Kollywood
Nazar,2005,Thriller,1400000,138,4.1,Hindi,Bollywood
Muskaan,2004,Romance,1400000,127,4.4,Hindi,Bollywood
Kerala Cafe,2009,"Comedy ,Drama ,Family ,Horror",1400000,140,7.4,Malayalam,Mollywood
Khadgam,2002,"Action ,Crime ,Drama ,Thriller",1400000,142,7.7,Telugu,Tollywood
Hum To Mohabbat Karega,2000,"Action ,Comedy ,Romance ,Thriller",1400000,153,2.7,Hindi,Bollywood
Sandwich,2006,"Comedy ,Thriller",1400000,152,5.4,Hindi,Bollywood
Daddy Cool: Join the Fun,2009,"Comedy ,Drama",1400000,140,3.9,Hindi,Bollywood
Dosar,2006,Drama,1400000,127,7.3,Other Language,Other-wood
Raghu Romeo,2003,Comedy,1400000,100,6.9,Hindi,Bollywood
Taj Mahal: An Eternal Love Story,2005,"Musical ,Drama ,History ,Romance",1400000,164,5.2,Hindi,Bollywood
Kunguma Poovum Konjum Puravum,2009,Drama,1400000,139,6.5,Tamil,Kollywood
Maya Bazar,2008,"Drama ,Romance",1400000,150,2.2,Malayalam,Mollywood
Tirupathi,2006,"Action ,Drama",1400000,158,3.2,Tamil,Kollywood
Veyyil,2006,Drama,1400000,136,7.7,Telugu,Tollywood
Khoya Khoya Chand,2007,"Drama ,Romance",1400000,131,6.3,Hindi,Bollywood
Khullam Khulla Pyaar Karen,2005,Comedy,1400000,155,4.2,Hindi,Bollywood
Nuvvante Nakistam,2005,Romance,1400000,151,3.5,Telugu,Tollywood
Shwaas,2004,Drama,1400000,107,8.3,Other Language,Other-wood
Meri Dhoti Tera Ghagra,2001,Comedy,1400000,140,6.3,Hindi,Bollywood
Mujhe Kucch Kehna Hai,2001,"Drama ,Romance",1400000,135,5.1,Hindi,Bollywood
Shakalaka Boom Boom,2007,"Musical ,Drama ,Romance",1400000,129,2.4,Hindi,Bollywood
Thiruttu Payale,2006,"Crime ,Drama ,Thriller",1400000,150,5.9,Tamil,Kollywood
Ru-Ba-Ru,2008,"Drama ,Romance ,Thriller",1400000,140,5.5,Hindi,Bollywood
Saroja,2008,"Adventure ,Comedy ,Crime ,Thriller",1400000,156,7.1,Telugu,Tollywood
Jigyaasa,2006,Drama,133000,147,3.6,Hindi,Bollywood
Premi,2004,"Drama ,Romance",1400000,130,7.3,Other Language,Other-wood
Annayya,2000,"Comedy ,Drama ,Family",1400000,157,6.6,Telugu,Tollywood
Tahaan,2008,Drama,1400000,97,7.1,Telugu,Tollywood
Alo,2003,Family,1400000,140,7.1,Other Language,Other-wood
Pyaar Tune Kya Kiya...,2001,"Romance ,Thriller",1400000,123,5.7,Hindi,Bollywood
Mumbai Cutting,2008,Drama,1400000,130,7.4,Hindi,Bollywood
Eeshwar,2002,"Action ,Drama",1400000,140,5.2,Telugu,Tollywood
Zenda,2009,Drama,392000,118,7.0,Other Language,Other-wood
Gaja Gamini,2000,"Drama ,Fantasy",1400000,122,5.1,Hindi,Bollywood
Ek Hindustani,2003,Action,1400000,140,5.8,Hindi,Bollywood
Bhramaram,2009,"Crime ,Drama ,Thriller",1400000,150,7.4,Malayalam,Mollywood
Yaaradi Nee Mohini,2008,"Drama ,Romance",560000,174,7.2,Tamil,Kollywood
Prem Amar,2009,Romance,1400000,140,6.8,Other Language,Other-wood
Sakkarakatti,2008,"Musical ,Comedy ,Drama ,Romance",1400000,118,3.0,Tamil,Kollywood
Bunny,2005,"Action ,Drama",1400000,139,5.7,Telugu,Tollywood
Maruti Mera Dosst,2009,"Adventure ,Animation ,Drama ,Family ,Fantasy",1400000,140,7.6,Hindi,Bollywood
Bendu Apparao RMP,2009,Comedy,1400000,140,6.7,Telugu,Tollywood
Khatarnak,2006,"Action ,Comedy",1400000,152,3.5,Telugu,Tollywood
Khooni,2004,Horror,1400000,140,6.3,Hindi,Bollywood
IPS Jhansi,2004,Action,1400000,133,6.3,Hindi,Bollywood
Kadhal Sadugudu,2003,"Action ,Drama",1400000,138,5.9,Hindi,Bollywood
Dujone,2009,Romance,1400000,136,5.4,Other Language,Other-wood
Sancharram,2004,"Drama ,Romance",1400000,107,6.9,Malayalam,Mollywood
Teree Sang: A Kidult Love Story,2009,"Drama ,Romance",1400000,132,6.2,Hindi,Bollywood
Ashok,2006,Action,1400000,140,5.7,Telugu,Tollywood
Partha,2003,"Action ,Romance",1400000,147,7.1,Kannada,Sandalwood
Satta,2003,"Crime ,Drama",1400000,153,6.9,Hindi,Bollywood
Acid Factory,2009,"Mystery ,Action ,Crime ,Thriller",1400000,108,5.0,Hindi,Bollywood
E,2006,"Action ,Drama ,Thriller",1400000,150,6.5,Tamil,Kollywood
Vaastu Shastra,2004,"Mystery ,Horror",1400000,106,4.9,Hindi,Bollywood
Thulluvadho Ilamai,2002,Drama,1400000,144,6.2,Tamil,Kollywood
Tu Mo Akhira Tara,2005,Drama,1400000,140,6.1,Other Language,Other-wood
"Gandhi, My Father",2007,"Biography ,Drama ,History",1400000,136,7.3,Hindi,Bollywood
Pyaar Diwana Hota Hai,2002,"Drama ,Romance",1400000,148,3.9,Hindi,Bollywood
Jagadam,2007,Action,1400000,163,6.8,Telugu,Tollywood
Paleri Manikyam: Oru Pathirakolapathakathinte Katha,2009,"Mystery ,Crime ,Drama ,History",280000,155,7.7,Malayalam,Mollywood
Silsiilay,2005,Drama,1400000,134,4.1,Hindi,Bollywood
Shukriya: Till Death Do Us Apart,2004,"Musical ,Drama ,Family ,Romance",1400000,144,5.3,Hindi,Bollywood
Ladies Tailor,2006,Comedy,1400000,117,3.5,Hindi,Bollywood
Rama Rama Kya Hai Dramaaa,2008,"Comedy ,Drama ,Romance",1400000,180,3.9,Hindi,Bollywood
Anandam,2001,Romance,1400000,165,7.1,Telugu,Tollywood
Run,2002,"Action ,Comedy ,Drama ,Romance",10000,180,7.0,English,Hollywood
Topless,2005,"Drama ,Romance",1400000,112,3.4,Hindi,Bollywood
Antarmahal: Views of the Inner Chamber,2005,Drama,1400000,118,7.1,Other Language,Other-wood
Speed,2007,"Action ,Crime ,Thriller",1400000,102,2.9,Hindi,Bollywood
Kuselan,2008,"Comedy ,Drama ,Family",1400000,165,4.6,Telugu,Tollywood
Rakhi,2006,"Action ,Drama",1400000,173,6.3,Telugu,Tollywood
Rakhi Purnima,2001,"Musical ,Drama ,Family",1400000,125,6.7,Other Language,Other-wood
Yeh Dil,2003,"Drama ,Romance",1400000,147,3.9,Hindi,Bollywood
